Timestamp (ms),Humidity (%),Temperature (°F),Temperature (°C)
3548000,72.04,67.42,19.68
3550000,74.43,63.9,17.72
3552000,68.54,59.04,15.02
3554000,65.05,63.97,17.76
3556000,73.69,67.91,19.95
3558000,72.21,67.26,19.59
3560000,72.49,64.18,17.88
3562000,70.71,64.17,17.87
3564000,65.78,65.28,18.49
3566000,56.89,64.67,18.15
3568000,65.59,67.87,19.93
3570000,56.95,59.83,15.46
3572000,61.63,61.52,16.4
3574000,59.71,65.66,18.7
3576000,63.12,63.55,17.53
3578000,72.66,64.29,17.94
3580000,73.1,65.8,18.78
3582000,69.63,64.71,18.17
3584000,68.1,63.19,17.33
3586000,69.5,66.78,19.32
3588000,63.24,62.96,17.2
3590000,55.96,62.22,16.79
3592000,60.11,66.69,19.27
3594000,66.21,59.63,15.35
3596000,60.74,61.29,16.27
3598000,61.12,67.33,19.63
3600000,64.39,66.38,19.1
3602000,73.76,65.79,18.77
3604000,65.42,67.1,19.5
3606000,72.12,65.01,18.34
3608000,72.03,64.02,17.79
3610000,66.4,59.32,15.18
3612000,56.52,63.3,17.39
3614000,55.9,65.05,18.36
3616000,73.78,65.61,18.67
3618000,56.34,60.21,15.67
3620000,61.21,63.79,17.66
3622000,63.8,62.29,16.83
3624000,70.24,64.15,17.86
3626000,66.7,61.86,16.59
3628000,63.81,65.3,18.5
3630000,69.85,63.09,17.27
3632000,68.54,62.71,17.06
3634000,59.56,64.6,18.11
3636000,64.46,67.55,19.75
3638000,69.03,67.3,19.61
3640000,59.15,63.18,17.32
3642000,64.96,63.37,17.43
3644000,55.9,60.44,15.8
3646000,67.33,63.34,17.41
3648000,68.51,59.56,15.31
3650000,60.54,66.83,19.35
3652000,68.73,62.56,16.98
3654000,71.08,61.32,16.29
3656000,60.78,67.78,19.88
3658000,71.71,61.32,16.29
3660000,66.81,60.19,15.66
3662000,69.68,67.82,19.9
3664000,64.63,65.1,18.39
3666000,59.15,61.97,16.65
3668000,68.12,64.45,18.03
3670000,69.6,64.08,17.82
3672000,70.21,66.67,19.26
3674000,67.11,67.15,19.53
3676000,65.87,65.05,18.36
3678000,58.8,67.32,19.62
3680000,60.06,62.06,16.7
3682000,66.48,65.05,18.36
3684000,57.2,65.07,18.37
3686000,69.13,66.97,19.43
3688000,70.45,64.51,18.06
3690000,68.92,63.21,17.34
3692000,57.15,64.02,17.79
3694000,59.61,67.5,19.72
3696000,74.7,59.47,15.26
3698000,70.53,66.74,19.3
3700000,56.45,64.54,18.08
3702000,72.47,59.63,15.35
3704000,67.14,64.67,18.15
3706000,68.31,61.05,16.14
3708000,59.5,66.47,19.15
3710000,65.28,66.2,19.0
3712000,61.53,67.32,19.62
3714000,73.24,67.78,19.88
3716000,67.26,61.56,16.42
3718000,64.54,59.2,15.11
3720000,71.14,60.75,15.97
3722000,56.87,63.55,17.53
3724000,69.78,67.8,19.89
3726000,56.01,67.91,19.95
3728000,67.12,66.42,19.12
3730000,59.51,62.15,16.75
3732000,74.48,67.21,19.56
3734000,71.75,63.19,17.33
3736000,62.92,64.58,18.1
3738000,73.5,62.85,17.14
3740000,55.97,62.65,17.03
3742000,57.32,61.12,16.18
3744000,66.85,62.6,17.0
3746000,69.71,66.72,19.29
3748000,58.22,67.55,19.75
3750000,66.24,61.97,16.65
3752000,56.09,64.54,18.08
3754000,64.34,63.68,17.6
3756000,64.38,64.18,17.88
3758000,61.2,66.61,19.23
3760000,71.68,67.17,19.54
3762000,67.55,62.47,16.93
3764000,70.34,60.39,15.77
3766000,62.06,67.95,19.97
3768000,64.79,64.65,18.14
3770000,73.14,59.22,15.12
3772000,70.21,65.91,18.84
3774000,60.91,66.18,18.99
3776000,74.15,60.71,15.95
3778000,74.56,67.24,19.58
3780000,63.48,66.6,19.22
3782000,70.7,64.53,18.07
3784000,68.82,60.62,15.9
3786000,57.34,64.83,18.24
3788000,70.28,67.14,19.52
3790000,73.16,63.03,17.24
3792000,59.88,66.06,18.92
3794000,57.42,67.78,19.88
3796000,65.7,65.82,18.79
3798000,74.04,64.15,17.86
3800000,65.96,63.23,17.35
3802000,71.35,67.89,19.94
3804000,67.31,64.15,17.86
3806000,61.06,64.69,18.16
3808000,65.82,65.7,18.72
3810000,59.01,64.94,18.3
3812000,70.34,65.14,18.41
3814000,73.41,63.68,17.6
3816000,71.93,61.66,16.48
3818000,69.31,61.02,16.12
3820000,72.89,60.26,15.7
3822000,68.45,61.54,16.41
3824000,61.94,67.23,19.57
3826000,73.94,61.81,16.56
3828000,74.6,65.32,18.51
3830000,71.43,65.23,18.46
3832000,62.33,63.57,17.54
3834000,63.16,65.64,18.69
3836000,55.74,61.59,16.44
3838000,67.6,62.82,17.12
3840000,59.23,63.68,17.6
3842000,71.66,67.06,19.48
3844000,71.1,59.7,15.39
3846000,55.86,62.26,16.81
3848000,66.54,59.29,15.16
3850000,71.76,59.7,15.39
3852000,59.74,65.14,18.41
3854000,70.09,63.46,17.48
3856000,64.76,62.11,16.73
3858000,60.52,66.67,19.26
3860000,69.43,64.67,18.15
3862000,56.94,61.39,16.33
3864000,61.42,67.28,19.6
3866000,55.43,65.7,18.72
3868000,55.27,65.34,18.52
3870000,66.71,61.45,16.36
3872000,65.6,62.13,16.74
3874000,72.2,60.71,15.95
3876000,74.52,59.22,15.12
3878000,62.07,59.43,15.24
3880000,58.97,62.71,17.06
3882000,75.0,67.69,19.83
3884000,69.62,59.67,15.37
3886000,73.54,61.43,16.35
3888000,60.19,60.93,16.07
3890000,74.35,62.02,16.68
3892000,56.7,59.54,15.3
3894000,55.95,62.71,17.06
3896000,58.27,67.15,19.53
3898000,71.65,67.44,19.69
3900000,56.11,60.4,15.78
3902000,60.51,61.79,16.55
3904000,62.38,65.1,18.39
3906000,70.0,61.7,16.5
3908000,67.34,67.5,19.72
3910000,63.24,66.34,19.08
3912000,59.22,66.04,18.91
3914000,70.9,65.43,18.57
3916000,62.48,66.61,19.23
3918000,69.9,64.54,18.08
3920000,68.3,63.39,17.44
3922000,61.93,65.79,18.77
3924000,58.02,63.09,17.27
3926000,64.5,67.28,19.6
3928000,57.29,64.35,17.97
3930000,69.1,66.06,18.92
3932000,55.33,61.65,16.47
3934000,71.8,67.17,19.54
3936000,63.59,67.71,19.84
3938000,65.95,67.84,19.91
3940000,74.41,66.15,18.97
3942000,55.05,63.32,17.4
3944000,64.42,64.53,18.07
3946000,57.54,65.19,18.44
3948000,56.42,63.72,17.62
3950000,64.32,65.98,18.88
3952000,71.36,66.43,19.13
3954000,68.76,59.41,15.23
3956000,70.31,66.67,19.26
3958000,56.74,62.4,16.89
3960000,68.87,60.12,15.62
3962000,68.95,63.41,17.45
3964000,61.4,66.63,19.24
3966000,56.24,60.21,15.67
3968000,57.77,63.7,17.61
3970000,70.49,63.34,17.41
3972000,64.76,63.52,17.51
3974000,73.62,60.37,15.76
3976000,58.65,65.61,18.67
3978000,72.66,66.67,19.26
3980000,67.5,59.95,15.53
3982000,56.78,64.65,18.14
3984000,57.34,61.77,16.54
3986000,57.22,60.82,16.01
3988000,68.29,62.69,17.05
3990000,58.08,63.73,17.63
3992000,57.71,59.45,15.25
3994000,57.49,64.89,18.27
3996000,69.81,65.86,18.81
3998000,56.98,67.91,19.95
4000000,70.31,65.8,18.78
4002000,66.58,63.48,17.49
4004000,60.95,66.61,19.23
4006000,70.59,67.35,19.64
4008000,68.87,63.86,17.7
4010000,73.18,59.88,15.49
4012000,65.93,63.88,17.71
4014000,65.44,61.66,16.48
4016000,69.95,61.43,16.35
4018000,57.92,59.5,15.28
4020000,72.91,63.55,17.53
4022000,72.14,60.87,16.04
4024000,74.49,66.42,19.12
4026000,59.61,63.59,17.55
4028000,74.5,64.71,18.17
4030000,58.16,61.99,16.66
4032000,57.89,59.65,15.36
4034000,58.25,64.42,18.01
4036000,56.49,65.41,18.56
4038000,60.46,64.71,18.17
4040000,66.34,67.19,19.55
4042000,70.3,59.76,15.42
4044000,63.47,66.4,19.11
4046000,70.68,65.57,18.65
4048000,63.22,67.89,19.94
4050000,72.3,65.43,18.57
4052000,64.93,66.97,19.43
4054000,65.99,61.41,16.34
4056000,56.89,61.9,16.61
4058000,64.09,59.79,15.44
4060000,59.71,63.64,17.58
4062000,65.11,60.26,15.7
4064000,67.6,61.3,16.28
4066000,69.46,66.54,19.19
4068000,56.81,67.14,19.52
4070000,64.53,67.75,19.86
4072000,63.37,59.95,15.53
4074000,60.32,67.59,19.77
4076000,68.29,63.54,17.52
4078000,57.09,59.32,15.18
4080000,60.25,60.17,15.65
4082000,61.2,64.47,18.04
4084000,68.45,61.29,16.27
4086000,58.62,65.25,18.47
4088000,65.55,61.2,16.22
4090000,74.53,65.17,18.43
4092000,55.37,65.82,18.79
4094000,65.79,67.78,19.88
4096000,71.11,63.79,17.66
4098000,57.67,64.09,17.83
4100000,57.58,62.19,16.77
4102000,59.3,59.77,15.43
4104000,74.39,66.4,19.11
4106000,73.91,63.86,17.7
4108000,56.93,67.87,19.93
4110000,62.71,63.37,17.43
4112000,61.04,61.11,16.17
4114000,56.56,65.53,18.63
4116000,61.62,60.62,15.9
4118000,57.26,62.11,16.73
4120000,56.86,60.93,16.07
4122000,59.6,67.35,19.64
4124000,60.88,65.59,18.66
4126000,69.05,61.3,16.28
4128000,67.97,65.66,18.7
4130000,63.52,61.54,16.41
4132000,71.1,67.84,19.91
4134000,71.96,64.85,18.25
4136000,69.53,61.63,16.46
4138000,67.76,66.7,19.28
4140000,70.28,59.7,15.39
4142000,65.68,61.83,16.57
4144000,59.41,66.72,19.29
4146000,58.95,61.56,16.42
4148000,74.36,64.71,18.17
4150000,66.01,67.05,19.47
4152000,71.2,66.09,18.94
4154000,69.16,59.2,15.11
4156000,64.72,65.68,18.71
4158000,59.27,61.36,16.31
4160000,55.9,61.54,16.41
4162000,71.56,60.3,15.72
4164000,64.65,66.09,18.94
4166000,59.71,64.33,17.96
4168000,62.63,60.24,15.69
4170000,56.43,61.63,16.46
4172000,66.29,61.9,16.61
4174000,69.68,64.74,18.19
4176000,73.7,59.2,15.11
4178000,58.75,59.09,15.05
4180000,68.55,66.58,19.21
4182000,74.89,62.85,17.14
4184000,61.38,63.25,17.36
4186000,68.65,63.32,17.4
4188000,60.79,65.17,18.43
4190000,73.7,61.75,16.53
4192000,59.16,66.07,18.93
4194000,64.49,59.79,15.44
4196000,57.53,60.53,15.85
4198000,71.24,61.36,16.31
4200000,57.41,60.85,16.03
4202000,62.46,66.02,18.9
4204000,65.61,65.55,18.64
4206000,68.66,60.87,16.04
4208000,66.2,61.61,16.45
4210000,59.08,65.17,18.43
4212000,59.72,63.48,17.49
4214000,74.78,63.88,17.71
4216000,62.08,66.99,19.44
4218000,64.5,67.01,19.45
4220000,56.6,65.28,18.49
4222000,59.54,62.64,17.02
4224000,57.65,64.58,18.1
4226000,67.72,61.43,16.35
4228000,57.84,67.23,19.57
4230000,55.83,62.58,16.99
4232000,70.44,62.67,17.04
4234000,74.85,60.57,15.87
4236000,68.4,65.46,18.59
4238000,64.8,63.41,17.45
4240000,60.47,62.01,16.67
4242000,64.12,60.84,16.02
4244000,59.94,67.3,19.61
4246000,71.99,59.41,15.23
4248000,63.62,60.44,15.8
4250000,73.32,60.8,16.0
4252000,66.48,59.11,15.06
4254000,68.18,61.61,16.45
4256000,68.45,65.91,18.84
4258000,74.07,59.38,15.21
4260000,62.61,67.14,19.52
4262000,60.4,65.73,18.74
4264000,73.37,65.26,18.48
4266000,66.69,61.72,16.51
4268000,56.9,67.87,19.93
4270000,68.46,66.83,19.35
4272000,69.66,59.2,15.11
4274000,55.94,63.95,17.75
4276000,59.62,62.13,16.74
4278000,57.06,62.8,17.11
4280000,74.97,64.51,18.06
4282000,63.9,59.04,15.02
4284000,68.77,67.12,19.51
4286000,66.79,66.94,19.41
4288000,60.01,67.14,19.52
4290000,55.94,66.74,19.3
4292000,63.19,60.58,15.88
4294000,70.92,66.07,18.93
4296000,69.69,66.45,19.14
4298000,66.75,67.19,19.55
4300000,59.51,65.79,18.77
4302000,56.22,59.94,15.52
4304000,66.18,65.53,18.63
4306000,74.71,67.01,19.45
4308000,66.03,63.77,17.65
4310000,59.69,66.67,19.26
4312000,58.67,63.66,17.59
4314000,65.39,65.7,18.72
4316000,55.25,63.75,17.64
4318000,57.37,60.03,15.57
4320000,56.29,60.84,16.02
4322000,68.68,59.97,15.54
4324000,67.65,66.99,19.44
4326000,56.73,62.02,16.68
4328000,55.49,63.95,17.75
4330000,62.44,62.22,16.79
4332000,69.42,65.12,18.4
4334000,63.01,64.65,18.14
4336000,63.85,59.29,15.16
4338000,74.97,67.32,19.62
4340000,61.61,62.1,16.72
4342000,74.77,63.55,17.53
4344000,65.1,67.59,19.77
4346000,71.96,66.58,19.21
4348000,67.88,65.91,18.84
4350000,71.02,67.71,19.84
4352000,55.69,60.22,15.68
4354000,61.85,64.94,18.3
4356000,61.33,67.98,19.99
4358000,69.6,60.39,15.77
4360000,57.06,60.55,15.86
4362000,59.16,62.1,16.72
4364000,57.09,59.74,15.41
4366000,56.09,59.32,15.18
4368000,58.6,66.58,19.21
4370000,57.09,59.18,15.1
4372000,67.83,62.04,16.69
4374000,59.82,65.26,18.48
4376000,70.63,60.39,15.77
4378000,74.74,67.14,19.52
4380000,67.8,63.54,17.52
4382000,60.72,61.74,16.52
4384000,65.66,65.66,18.7
4386000,65.5,59.59,15.33
4388000,61.78,66.92,19.4
4390000,62.91,61.34,16.3
4392000,62.74,60.85,16.03
4394000,56.22,63.09,17.27
4396000,61.11,67.73,19.85
4398000,56.86,65.59,18.66
4400000,58.8,63.73,17.63
4402000,63.2,61.3,16.28
4404000,64.42,63.7,17.61
4406000,65.14,64.36,17.98
4408000,74.68,66.99,19.44
4410000,65.15,67.91,19.95
4412000,68.58,66.0,18.89
4414000,57.36,66.15,18.97
4416000,68.57,66.16,18.98
4418000,70.03,60.21,15.67
4420000,61.92,63.52,17.51
4422000,66.49,62.44,16.91
4424000,67.69,64.62,18.12
4426000,61.8,62.82,17.12
4428000,71.39,62.85,17.14
4430000,73.45,62.15,16.75
4432000,56.5,65.43,18.57
4434000,73.98,62.74,17.08
4436000,66.14,64.99,18.33
4438000,63.09,65.82,18.79
4440000,66.69,64.18,17.88
4442000,68.4,59.9,15.5
4444000,60.28,59.22,15.12
4446000,72.19,59.0,15.0
4448000,55.25,65.77,18.76
4450000,67.5,67.35,19.64
4452000,68.46,59.99,15.55
4454000,67.68,60.22,15.68
4456000,59.58,65.82,18.79
4458000,55.78,63.39,17.44
4460000,72.33,63.03,17.24
4462000,68.12,60.76,15.98
4464000,66.98,67.03,19.46
4466000,55.24,65.21,18.45
4468000,55.81,67.82,19.9
4470000,72.17,60.62,15.9
4472000,55.59,61.2,16.22
4474000,56.09,65.79,18.77
4476000,62.81,66.85,19.36
4478000,55.2,59.54,15.3
4480000,59.87,64.44,18.02
4482000,62.62,60.13,15.63
4484000,63.3,63.79,17.66
4486000,72.57,67.68,19.82
4488000,55.99,61.3,16.28
4490000,63.25,67.57,19.76
4492000,72.74,62.29,16.83
4494000,63.9,60.64,15.91
4496000,70.72,65.32,18.51
4498000,68.82,62.29,16.83
4500000,67.72,64.06,17.81
4502000,72.58,66.69,19.27
4504000,57.55,65.1,18.39
4506000,65.07,66.0,18.89
4508000,68.47,60.93,16.07
4510000,70.55,67.59,19.77
4512000,66.54,62.49,16.94
4514000,59.93,64.81,18.23
4516000,71.25,62.1,16.72
4518000,66.12,67.82,19.9
4520000,71.37,59.94,15.52
4522000,61.2,64.85,18.25
4524000,72.41,59.68,15.38
4526000,68.51,66.16,18.98
4528000,56.08,59.23,15.13
4530000,74.2,65.95,18.86
4532000,63.83,59.11,15.06
4534000,73.01,66.87,19.37
4536000,68.89,64.65,18.14
4538000,58.29,66.94,19.41
4540000,74.98,67.33,19.63
4542000,62.55,59.74,15.41
4544000,56.42,59.09,15.05
4546000,64.39,59.47,15.26
4548000,59.67,63.21,17.34
4550000,64.89,59.02,15.01
4552000,57.46,59.13,15.07
4554000,71.11,64.42,18.01
4556000,71.92,65.46,18.59
4558000,61.61,65.97,18.87
4560000,67.3,62.82,17.12
4562000,60.92,60.01,15.56
4564000,60.1,61.56,16.42
4566000,67.76,63.21,17.34
4568000,56.18,66.6,19.22
4570000,69.99,62.33,16.85
4572000,72.73,59.38,15.21
4574000,65.67,59.22,15.12
4576000,55.13,62.17,16.76
4578000,70.69,66.74,19.3
4580000,69.4,67.35,19.64
4582000,71.16,62.8,17.11
4584000,71.05,64.83,18.24
4586000,70.85,60.17,15.65
4588000,60.29,67.55,19.75
4590000,74.81,63.16,17.31
4592000,61.62,61.77,16.54
4594000,64.37,65.48,18.6
4596000,57.2,59.5,15.28
4598000,73.91,60.75,15.97
4600000,70.45,65.97,18.87
4602000,72.37,59.45,15.25
4604000,66.19,64.44,18.02
4606000,56.17,67.82,19.9
4608000,61.33,62.87,17.15
4610000,67.39,60.48,15.82
4612000,72.32,64.4,18.0
4614000,73.04,60.03,15.57
4616000,55.7,63.59,17.55
4618000,57.45,67.69,19.83
4620000,74.69,64.89,18.27
4622000,68.29,61.43,16.35
4624000,62.05,67.55,19.75
4626000,64.33,59.95,15.53
4628000,61.15,65.57,18.65
4630000,61.35,66.33,19.07
4632000,71.23,62.38,16.88
4634000,71.06,60.84,16.02
4636000,64.45,61.38,16.32
4638000,59.19,59.7,15.39
4640000,60.96,61.97,16.65
4642000,72.95,66.52,19.18
4644000,72.97,60.57,15.87
4646000,66.74,66.09,18.94
4648000,67.73,61.7,16.5
4650000,65.68,64.47,18.04
4652000,60.92,64.54,18.08
4654000,71.58,62.1,16.72
4656000,63.51,59.05,15.03
4658000,59.88,65.37,18.54
4660000,67.69,62.24,16.8
4662000,60.9,59.13,15.07
4664000,59.89,67.66,19.81
4666000,74.1,62.85,17.14
4668000,58.11,64.92,18.29
4670000,65.3,65.21,18.45
4672000,64.22,59.41,15.23
4674000,65.41,61.43,16.35
4676000,59.54,67.66,19.81
4678000,64.85,66.56,19.2
4680000,64.51,59.7,15.39
4682000,67.16,67.5,19.72
4684000,72.74,60.98,16.1
4686000,66.46,60.26,15.7
4688000,65.36,59.61,15.34
4690000,59.5,65.32,18.51
4692000,72.31,60.48,15.82
4694000,58.26,59.23,15.13
4696000,74.74,62.82,17.12
4698000,65.1,64.62,18.12
4700000,55.95,64.85,18.25
4702000,63.18,66.92,19.4
4704000,73.89,65.62,18.68
4706000,63.97,67.26,19.59
4708000,63.45,62.74,17.08
4710000,66.51,66.51,19.17
4712000,67.36,63.64,17.58
4714000,74.82,63.75,17.64
4716000,71.65,61.97,16.65
4718000,69.43,63.91,17.73
4720000,66.92,64.58,18.1
4722000,69.21,60.57,15.87
4724000,68.15,60.75,15.97
4726000,66.78,61.7,16.5
4728000,58.93,65.23,18.46
4730000,71.71,59.4,15.22
4732000,64.33,65.5,18.61
4734000,68.04,60.85,16.03
4736000,72.51,60.64,15.91
4738000,57.56,63.5,17.5
4740000,62.23,61.18,16.21
4742000,72.44,65.55,18.64
4744000,71.69,65.64,18.69
4746000,67.21,65.37,18.54
4748000,60.8,65.5,18.61
4750000,59.05,59.74,15.41
4752000,63.14,66.74,19.3
4754000,60.44,62.53,16.96
4756000,55.42,66.31,19.06
4758000,57.56,64.18,17.88
4760000,64.78,60.26,15.7
4762000,69.87,59.59,15.33
4764000,60.55,67.48,19.71
4766000,70.79,59.88,15.49
4768000,65.05,65.01,18.34
4770000,72.4,64.83,18.24
4772000,71.53,67.41,19.67
4774000,71.4,63.19,17.33
4776000,74.07,64.99,18.33
4778000,72.77,65.44,18.58
4780000,70.62,60.96,16.09
4782000,56.75,61.93,16.63
4784000,56.96,59.16,15.09
4786000,57.62,62.92,17.18
4788000,74.77,63.41,17.45
4790000,66.62,59.09,15.05
4792000,63.95,64.13,17.85
4794000,55.18,66.36,19.09
4796000,71.87,66.34,19.08
4798000,65.09,63.7,17.61
4800000,62.01,65.48,18.6
4802000,65.57,65.46,18.59
4804000,70.19,67.23,19.57
4806000,56.79,62.24,16.8
4808000,66.57,63.18,17.32
4810000,58.81,59.59,15.33
4812000,70.76,65.77,18.76
4814000,59.86,62.46,16.92
4816000,61.7,59.67,15.37
4818000,56.64,64.17,17.87
4820000,69.61,60.73,15.96
4822000,71.78,64.72,18.18
4824000,70.64,65.5,18.61
4826000,74.78,67.26,19.59
4828000,58.8,60.08,15.6
4830000,62.43,65.93,18.85
4832000,55.27,66.11,18.95
4834000,62.45,64.2,17.89
4836000,61.1,62.58,16.99
4838000,72.59,63.79,17.66
4840000,65.14,59.32,15.18
4842000,68.22,60.69,15.94
4844000,73.46,67.15,19.53
4846000,74.87,65.75,18.75
4848000,72.29,63.48,17.49
4850000,58.83,64.89,18.27
4852000,73.62,61.16,16.2
4854000,64.56,60.66,15.92
4856000,70.1,63.55,17.53
4858000,64.74,60.55,15.86
4860000,66.55,59.41,15.23
4862000,74.83,60.51,15.84
4864000,69.48,60.8,16.0
4866000,65.43,66.2,19.0
4868000,61.18,59.61,15.34
4870000,71.97,67.24,19.58
4872000,56.55,61.84,16.58
4874000,69.6,67.53,19.74
4876000,63.88,64.24,17.91
4878000,74.17,64.04,17.8
4880000,65.59,61.54,16.41
4882000,60.17,65.37,18.54
4884000,72.29,62.31,16.84
4886000,69.61,61.21,16.23
4888000,71.49,62.38,16.88
4890000,60.04,60.15,15.64
4892000,62.59,61.16,16.2
4894000,66.62,67.21,19.56
4896000,65.36,67.44,19.69
4898000,59.46,64.56,18.09
4900000,61.84,62.33,16.85
4902000,69.08,59.32,15.18
4904000,72.62,62.46,16.92
4906000,70.19,62.49,16.94
4908000,64.12,63.73,17.63
4910000,59.16,66.65,19.25
4912000,58.75,59.59,15.33
4914000,67.19,64.38,17.99
4916000,64.46,59.23,15.13
4918000,63.05,60.01,15.56
4920000,73.7,61.29,16.27
4922000,64.25,65.66,18.7
4924000,66.49,65.26,18.48
4926000,56.56,59.43,15.24
4928000,68.18,65.86,18.81
4930000,58.68,63.68,17.6
4932000,62.68,65.98,18.88
4934000,55.26,60.39,15.77
4936000,69.27,67.98,19.99
4938000,57.01,60.98,16.1
4940000,72.33,60.73,15.96
4942000,55.48,64.49,18.05
4944000,74.0,61.16,16.2
4946000,73.67,59.88,15.49
4948000,57.73,66.7,19.28
4950000,70.85,64.08,17.82
4952000,72.37,65.1,18.39
4954000,74.18,61.41,16.34
4956000,68.39,66.74,19.3
4958000,69.08,64.85,18.25
4960000,68.63,61.12,16.18
4962000,56.73,60.31,15.73
4964000,59.92,66.74,19.3
4966000,56.79,59.9,15.5
4968000,67.96,64.18,17.88
4970000,65.02,67.35,19.64
4972000,65.01,61.59,16.44
4974000,65.8,61.75,16.53
4976000,72.79,67.89,19.94
4978000,70.36,60.15,15.64
4980000,68.94,67.44,19.69
4982000,68.16,63.64,17.58
4984000,65.93,64.33,17.96
4986000,57.53,61.14,16.19
4988000,62.44,66.4,19.11
4990000,61.54,67.41,19.67
4992000,63.62,67.78,19.88
4994000,60.95,61.56,16.42
4996000,71.55,67.93,19.96
4998000,65.83,64.36,17.98
5000000,74.41,60.42,15.79
5002000,61.37,66.06,18.92
5004000,58.94,61.34,16.3
5006000,59.77,62.33,16.85
5008000,68.42,67.96,19.98
5010000,61.99,64.53,18.07
5012000,66.82,61.07,16.15
5014000,72.04,66.02,18.9
5016000,66.5,61.79,16.55
5018000,57.32,67.44,19.69
5020000,65.32,62.31,16.84
5022000,62.83,67.73,19.85
5024000,66.52,67.68,19.82
5026000,66.24,61.47,16.37
5028000,64.57,66.6,19.22
5030000,74.92,64.47,18.04
5032000,56.46,64.89,18.27
5034000,58.8,61.99,16.66
5036000,58.46,59.74,15.41
5038000,61.3,64.45,18.03
5040000,55.2,65.01,18.34
5042000,58.25,66.96,19.42
5044000,69.28,59.95,15.53
5046000,63.19,62.4,16.89
5048000,63.3,65.08,18.38
5050000,74.12,66.76,19.31
5052000,68.37,59.07,15.04
5054000,69.17,59.94,15.52
5056000,71.56,64.47,18.04
5058000,58.72,64.72,18.18
5060000,59.58,59.72,15.4
5062000,71.35,66.72,19.29
5064000,67.92,60.19,15.66
5066000,71.33,64.87,18.26
5068000,56.85,63.21,17.34
5070000,58.79,67.77,19.87
5072000,60.83,62.46,16.92
5074000,71.77,60.33,15.74
5076000,64.15,67.17,19.54
5078000,63.09,63.01,17.23
5080000,63.01,64.06,17.81
5082000,55.23,67.06,19.48
5084000,67.45,67.95,19.97
5086000,69.35,61.45,16.36
5088000,72.18,63.37,17.43
5090000,59.55,61.39,16.33
5092000,57.65,64.63,18.13
5094000,64.52,64.51,18.06
5096000,69.33,63.93,17.74
5098000,57.3,65.53,18.63
5100000,70.14,65.52,18.62
5102000,59.02,59.47,15.26
5104000,68.61,66.61,19.23
5106000,66.5,67.6,19.78
5108000,63.16,60.13,15.63
5110000,67.7,66.0,18.89
5112000,56.67,67.28,19.6
5114000,60.99,59.09,15.05
5116000,62.1,64.29,17.94
5118000,60.62,67.37,19.65
5120000,71.74,66.96,19.42
5122000,61.82,66.38,19.1
5124000,62.92,62.04,16.69
5126000,63.88,59.09,15.05
5128000,66.36,61.38,16.32
5130000,73.22,62.69,17.05
5132000,55.44,63.32,17.4
5134000,60.78,66.16,18.98
5136000,56.52,66.47,19.15
5138000,61.52,59.38,15.21
5140000,64.7,61.18,16.21
5142000,59.63,64.89,18.27
5144000,61.81,63.43,17.46
5146000,70.32,63.46,17.48
5148000,74.82,60.28,15.71
5150000,56.15,66.0,18.89
5152000,65.69,59.5,15.28
5154000,63.01,64.6,18.11
5156000,71.53,63.46,17.48
5158000,68.34,66.31,19.06
5160000,59.75,62.2,16.78
5162000,73.43,63.14,17.3
5164000,70.65,61.57,16.43
5166000,71.01,65.16,18.42
5168000,55.1,63.03,17.24
5170000,74.93,62.04,16.69
5172000,63.13,66.88,19.38
5174000,63.01,60.21,15.67
5176000,61.75,64.38,17.99
5178000,61.14,63.72,17.62
5180000,67.72,60.48,15.82
5182000,71.54,59.45,15.25
5184000,68.04,60.51,15.84
5186000,72.34,61.88,16.6
5188000,72.71,59.81,15.45
5190000,72.94,67.66,19.81
5192000,56.09,67.87,19.93
5194000,61.81,60.06,15.59
5196000,59.9,59.54,15.3
5198000,63.3,61.54,16.41
5200000,74.92,60.91,16.06
5202000,74.06,65.3,18.5
5204000,64.21,65.79,18.77
5206000,69.39,63.21,17.34
5208000,60.48,59.22,15.12
5210000,59.46,64.06,17.81
5212000,58.46,67.82,19.9
5214000,62.11,61.7,16.5
5216000,67.26,60.31,15.73
5218000,68.74,60.37,15.76
5220000,55.99,61.83,16.57
5222000,61.77,67.19,19.55
5224000,72.99,61.45,16.36
5226000,73.62,60.42,15.79
5228000,60.26,63.57,17.54
5230000,60.69,66.72,19.29
5232000,73.26,60.73,15.96
5234000,60.72,61.43,16.35
5236000,73.87,62.11,16.73
5238000,64.02,62.62,17.01
5240000,69.02,63.88,17.71
5242000,62.29,67.05,19.47
5244000,58.46,67.24,19.58
5246000,60.0,66.88,19.38
5248000,66.06,65.3,18.5
5250000,55.6,65.03,18.35
5252000,68.11,60.12,15.62
5254000,68.96,60.91,16.06
5256000,73.64,67.68,19.82
5258000,60.41,63.09,17.27
5260000,70.27,66.56,19.2
5262000,72.07,60.73,15.96
5264000,72.75,60.21,15.67
5266000,55.95,64.26,17.92
5268000,58.35,59.23,15.13
5270000,62.0,62.04,16.69
5272000,68.33,61.32,16.29
5274000,68.74,60.78,15.99
5276000,59.58,62.35,16.86
5278000,65.16,62.98,17.21
5280000,66.02,62.67,17.04
5282000,56.64,67.84,19.91
5284000,74.31,61.66,16.48
5286000,72.45,59.07,15.04
5288000,64.54,65.57,18.65
5290000,56.84,61.59,16.44
